Changing Variable,mean_neg_dwell_time,mean_pos_dwell_time,pos_time_fraction,neg_time_fraction,pos_fraction + neg_fraction,p,sigma,B,x0,y0,z0,steps,dt
0,1.7326483445461633,1.7373451540018165,0.5006854499317839,0.49931455006821607,1.0,28,10,2.6666666666666665,1,0,0,10000000,0.01
