t,x,pos_flag,neg_flag,Total positive time,Percent Positive,Total negative time,Percent Negative
0,2,1,0,5480,54.79452055,4521,45.20547945
0.01,2.3045,1,0,,,,
0.02,2.623330833,1,0,,,,
0.03,2.961376759,1,0,,,,
0.04,3.323320687,1,0,,,,
0.05,3.713706241,1,0,,,,
0.06,4.136972029,1,0,,,,
0.07,4.597454731,1,0,,,,
0.08,5.099355474,1,0,,,,
0.09,5.646661514,1,0,,,,
0.1,6.243012666,1,0,,,,
0.11,6.891499356,1,0,,,,
0.12,7.594377135,1,0,,,,
0.13,8.352681852,1,0,,,,
0.14,9.165731724,1,0,,,,
0.15,10.03050948,1,0,,,,
0.16,10.9409322,1,0,,,,
0.17,11.88704171,1,0,,,,
0.18,12.85418675,1,0,,,,
0.19,13.8223204,1,0,,,,
0.2,14.76559568,1,0,,,,
0.21,15.65249554,1,0,,,,
0.22,16.44675267,1,0,,,,
0.23,17.10926435,1,0,,,,
0.24,17.60105685,1,0,,,,
0.25,17.88709701,1,0,,,,
0.26,17.94043642,1,0,,,,
0.27,17.74591589,1,0,,,,
0.28,17.30259193,1,0,,,,
0.29,16.62426004,1,0,,,,
0.3,15.73790454,1,0,,,,
0.31,14.6804364,1,0,,,,
0.32,13.49447431,1,0,,,,
0.33,12.22404301,1,0,,,,
0.34,10.91090895,1,0,,,,
0.35,9.591963534,1,0,,,,
0.36,8.297743219,1,0,,,,
0.37,7.051942178,1,0,,,,
0.38,5.871658442,1,0,,,,
0.39,4.768097325,1,0,,,,
0.4,3.74749788,1,0,,,,
0.41,2.812112378,1,0,,,,
0.42,1.96113165,1,0,,,,
0.43,1.191499507,1,0,,,,
0.44,0.498594571,1,0,,,,
0.45,-0.123220356,0,1,,,,
0.46,-0.680169497,0,1,,,,
0.47,-1.178738902,0,1,,,,
0.48,-1.62543685,0,1,,,,
0.49,-2.026622939,0,1,,,,
0.5,-2.388391104,0,1,,,,
0.51,-2.716494124,0,1,,,,
0.52,-3.016299479,0,1,,,,
0.53,-3.292768414,0,1,,,,
0.54,-3.550451749,0,1,,,,
0.55,-3.793497353,0,1,,,,
0.56,-4.025665288,0,1,,,,
0.57,-4.250347518,0,1,,,,
0.58,-4.47058973,0,1,,,,
0.59,-4.689113358,0,1,,,,
0.6,-4.90833631,0,1,,,,
0.61,-5.130391189,0,1,,,,
0.62,-5.357140079,0,1,,,,
0.63,-5.590185127,0,1,,,,
0.64,-5.83087432,0,1,,,,
0.65,-6.080302015,0,1,,,,
0.66,-6.339303882,0,1,,,,
0.67,-6.608446124,0,1,,,,
0.68,-6.888008976,0,1,,,,
0.69,-7.177964788,0,1,,,,
0.7,-7.477951261,0,1,,,,
0.71,-7.787240837,0,1,,,,
0.72,-8.104707738,0,1,,,,
0.73,-8.428794763,0,1,,,,
0.74,-8.757482601,0,1,,,,
0.75,-9.088265202,0,1,,,,
0.76,-9.418135414,0,1,,,,
0.77,-9.743585721,0,1,,,,
0.78,-10.06062924,0,1,,,,
0.79,-10.36484606,0,1,,,,
0.8,-10.65145928,0,1,,,,
0.81,-10.91544377,0,1,,,,
0.82,-11.15166831,0,1,,,,
0.83,-11.35506868,0,1,,,,
0.84,-11.52084569,0,1,,,,
0.85,-11.6446782,0,1,,,,
0.86,-11.72293748,0,1,,,,
0.87,-11.75288706,0,1,,,,
0.88,-11.73285091,0,1,,,,
0.89,-11.66233432,0,1,,,,
0.9,-11.5420851,0,1,,,,
0.91,-11.37408795,0,1,,,,
0.92,-11.16149138,0,1,,,,
0.93,-10.90847318,0,1,,,,
0.94,-10.62005619,0,1,,,,
0.95,-10.30189021,0,1,,,,
0.96,-9.960017978,0,1,,,,
0.97,-9.600642465,0,1,,,,
0.98,-9.229910926,0,1,,,,
0.99,-8.853727218,0,1,,,,
1,-8.477599947,0,1,,,,
1.01,-8.106529805,0,1,,,,
1.02,-7.744935872,0,1,,,,
1.03,-7.396617905,0,1,,,,
1.04,-7.064749748,0,1,,,,
1.05,-6.751898066,0,1,,,,
1.06,-6.460060317,0,1,,,,
1.07,-6.190716165,0,1,,,,
1.08,-5.944887192,0,1,,,,
1.09,-5.723200545,0,1,,,,
1.1,-5.52595308,0,1,,,,
1.11,-5.353173371,0,1,,,,
1.12,-5.204679732,0,1,,,,
1.13,-5.080133031,0,1,,,,
1.14,-4.979083617,0,1,,,,
1.15,-4.901012055,0,1,,,,
1.16,-4.845363672,0,1,,,,
1.17,-4.811577115,0,1,,,,
1.18,-4.799107257,0,1,,,,
1.19,-4.80744282,0,1,,,,
1.2,-4.83611913,0,1,,,,
1.21,-4.884726385,0,1,,,,
1.22,-4.952913754,0,1,,,,
1.23,-5.040389585,0,1,,,,
1.24,-5.146917899,0,1,,,,
1.25,-5.272311259,0,1,,,,
1.26,-5.41642003,0,1,,,,
1.27,-5.579117939,0,1,,,,
1.28,-5.76028379,0,1,,,,
1.29,-5.959779097,0,1,,,,
1.3,-6.177421399,0,1,,,,
1.31,-6.412952976,0,1,,,,
1.32,-6.666004782,0,1,,,,
1.33,-6.936055475,0,1,,,,
1.34,-7.22238567,0,1,,,,
1.35,-7.52402782,0,1,,,,
1.36,-7.839712572,0,1,,,,
1.37,-8.167813059,0,1,,,,
1.38,-8.506289274,0,1,,,,
1.39,-8.852635617,0,1,,,,
1.4,-9.203835642,0,1,,,,
1.41,-9.556329072,0,1,,,,
1.42,-9.90599708,0,1,,,,
1.43,-10.24817243,0,1,,,,
1.44,-10.5776812,0,1,,,,
1.45,-10.88892227,0,1,,,,
1.46,-11.17598884,0,1,,,,
1.47,-11.43283367,0,1,,,,
1.48,-11.6534756,0,1,,,,
1.49,-11.83223986,0,1,,,,
1.5,-11.96401945,0,1,,,,
1.51,-12.04453991,0,1,,,,
1.52,-12.07060601,0,1,,,,
1.53,-12.04030796,0,1,,,,
1.54,-11.95316597,0,1,,,,
1.55,-11.81019742,0,1,,,,
1.56,-11.61389765,0,1,,,,
1.57,-11.36813508,0,1,,,,
1.58,-11.07796977,0,1,,,,
1.59,-10.74941262,0,1,,,,
1.6,-10.3891471,0,1,,,,
1.61,-10.0042373,0,1,,,,
1.62,-9.601844743,0,1,,,,
1.63,-9.188972634,0,1,,,,
1.64,-8.772250823,0,1,,,,
1.65,-8.357769079,0,1,,,,
1.66,-7.950960812,0,1,,,,
1.67,-7.556534968,0,1,,,,
1.68,-7.178450722,0,1,,,,
1.69,-6.819927706,0,1,,,,
1.7,-6.483483827,0,1,,,,
1.71,-6.170992833,0,1,,,,
1.72,-5.883754565,0,1,,,,
1.73,-5.622571838,0,1,,,,
1.74,-5.387829147,0,1,,,,
1.75,-5.179569492,0,1,,,,
1.76,-4.997566747,0,1,,,,
1.77,-4.84139184,0,1,,,,
1.78,-4.710471784,0,1,,,,
1.79,-4.604141143,0,1,,,,
1.8,-4.521685937,0,1,,,,
1.81,-4.462380259,0,1,,,,
1.82,-4.425516092,0,1,,,,
1.83,-4.410426855,0,1,,,,
1.84,-4.416505294,0,1,,,,
1.85,-4.443216274,0,1,,,,
1.86,-4.490104992,0,1,,,,
1.87,-4.55680107,0,1,,,,
1.88,-4.643018845,0,1,,,,
1.89,-4.748554131,0,1,,,,
1.9,-4.873277542,0,1,,,,
1.91,-5.017124423,0,1,,,,
1.92,-5.180081253,0,1,,,,
1.93,-5.362168321,0,1,,,,
1.94,-5.563418343,0,1,,,,
1.95,-5.783850628,0,1,,,,
1.96,-6.023440312,0,1,,,,
1.97,-6.282082197,0,1,,,,
1.98,-6.559548728,0,1,,,,
1.99,-6.855441808,0,1,,,,
2,-7.169138315,0,1,,,,
2.01,-7.499729625,0,1,,,,
2.02,-7.845955908,0,1,,,,
2.03,-8.206136773,0,1,,,,
2.04,-8.578100765,0,1,,,,
2.05,-8.959117422,0,1,,,,
2.06,-9.345836991,0,1,,,,
2.07,-9.734244328,0,1,,,,
2.08,-10.11963492,0,1,,,,
2.09,-10.49662201,0,1,,,,
2.1,-10.85918403,0,1,,,,
2.11,-11.2007611,0,1,,,,
2.12,-11.51440682,0,1,,,,
2.13,-11.79299785,0,1,,,,
2.14,-12.02949808,0,1,,,,
2.15,-12.21726698,0,1,,,,
2.16,-12.35039423,0,1,,,,
2.17,-12.42403549,0,1,,,,
2.18,-12.43471965,0,1,,,,
2.19,-12.38059647,0,1,,,,
2.2,-12.26159714,0,1,,,,
2.21,-12.07948795,0,1,,,,
2.22,-11.83780875,0,1,,,,
2.23,-11.54170133,0,1,,,,
2.24,-11.19764461,0,1,,,,
2.25,-10.81312361,0,1,,,,
2.26,-10.396264,0,1,,,,
2.27,-9.955464264,0,1,,,,
2.28,-9.499053946,0,1,,,,
2.29,-9.03499925,0,1,,,,
2.3,-8.570669378,0,1,,,,
2.31,-8.112668905,0,1,,,,
2.32,-7.666734715,0,1,,,,
2.33,-7.237691092,0,1,,,,
2.34,-6.8294535,0,1,,,,
2.35,-6.445070312,0,1,,,,
2.36,-6.086791767,0,1,,,,
2.37,-5.756156432,0,1,,,,
2.38,-5.454086891,0,1,,,,
2.39,-5.180988075,0,1,,,,
2.4,-4.9368433,0,1,,,,
2.41,-4.721304544,0,1,,,,
2.42,-4.533774763,0,1,,,,
2.43,-4.373481042,0,1,,,,
2.44,-4.239538129,0,1,,,,
2.45,-4.131002461,0,1,,,,
2.46,-4.046917139,0,1,,,,
2.47,-3.986348566,0,1,,,,
2.48,-3.948415556,0,1,,,,
2.49,-3.932311764,0,1,,,,
2.5,-3.937322279,0,1,,,,
2.51,-3.962835138,0,1,,,,
2.52,-4.008348427,0,1,,,,
2.53,-4.07347355,0,1,,,,
2.54,-4.157935076,0,1,,,,
2.55,-4.261567482,0,1,,,,
2.56,-4.384308962,0,1,,,,
2.57,-4.526192308,0,1,,,,
2.58,-4.687332781,0,1,,,,
2.59,-4.867912679,0,1,,,,
2.6,-5.068162233,0,1,,,,
2.61,-5.288336296,0,1,,,,
2.62,-5.528686166,0,1,,,,
2.63,-5.789425806,0,1,,,,
2.64,-6.070691654,0,1,,,,
2.65,-6.372495192,0,1,,,,
2.66,-6.694667581,0,1,,,,
2.67,-7.036795816,0,1,,,,
2.68,-7.39815029,0,1,,,,
2.69,-7.777604252,0,1,,,,
2.7,-8.173546517,0,1,,,,
2.71,-8.583790057,0,1,,,,
2.72,-9.005480629,0,1,,,,
2.73,-9.435011579,0,1,,,,
2.74,-9.867953062,0,1,,,,
2.75,-10.29900615,0,1,,,,
2.76,-10.72199413,0,1,,,,
2.77,-11.12990445,0,1,,,,
2.78,-11.5149942,0,1,,,,
2.79,-11.86896979,0,1,,,,
2.8,-12.18324605,0,1,,,,
2.81,-12.44928242,0,1,,,,
2.82,-12.65898317,0,1,,,,
2.83,-12.8051373,0,1,,,,
2.84,-12.88186299,0,1,,,,
2.85,-12.88501364,0,1,,,,
2.86,-12.81250117,0,1,,,,
2.87,-12.66449677,0,1,,,,
2.88,-12.44348236,0,1,,,,
2.89,-12.15414317,0,1,,,,
2.9,-11.80311201,0,1,,,,
2.91,-11.39859361,0,1,,,,
2.92,-10.94991033,0,1,,,,
2.93,-10.46701574,0,1,,,,
2.94,-9.960020995,0,1,,,,
2.95,-9.438770881,0,1,,,,
2.96,-8.912494916,0,1,,,,
2.97,-8.389546678,0,1,,,,
2.98,-7.877233271,0,1,,,,
2.99,-7.381728235,0,1,,,,
3,-6.908055636,0,1,,,,
3.01,-6.460130334,0,1,,,,
3.02,-6.040839002,0,1,,,,
3.03,-5.652147681,0,1,,,,
3.04,-5.295223729,0,1,,,,
3.05,-4.970562519,0,1,,,,
3.06,-4.6781117,0,1,,,,
3.07,-4.417388036,0,1,,,,
3.08,-4.187583721,0,1,,,,
3.09,-3.987660502,0,1,,,,
3.1,-3.816431056,0,1,,,,
3.11,-3.672627832,0,1,,,,
3.12,-3.554960094,0,1,,,,
3.13,-3.462160182,0,1,,,,
3.14,-3.393020211,0,1,,,,
3.15,-3.346420421,0,1,,,,
3.16,-3.32135039,0,1,,,,
3.17,-3.316924237,0,1,,,,
3.18,-3.332390814,0,1,,,,
3.19,-3.367139759,0,1,,,,
3.2,-3.420704139,0,1,,,,
3.21,-3.492760254,0,1,,,,
3.22,-3.58312504,0,1,,,,
3.23,-3.691751344,0,1,,,,
3.24,-3.818721199,0,1,,,,
3.25,-3.964237076,0,1,,,,
3.26,-4.128610947,0,1,,,,
3.27,-4.31225082,0,1,,,,
3.28,-4.515644244,0,1,,,,
3.29,-4.739338137,0,1,,,,
3.3,-4.983914085,0,1,,,,
3.31,-5.249958116,0,1,,,,
3.32,-5.538023783,0,1,,,,
3.33,-5.848587259,0,1,,,,
3.34,-6.181993092,0,1,,,,
3.35,-6.538389265,0,1,,,,
3.36,-6.917650399,0,1,,,,
3.37,-7.319288317,0,1,,,,
3.38,-7.742349888,0,1,,,,
3.39,-8.18530318,0,1,,,,
3.4,-8.645914573,0,1,,,,
3.41,-9.121121684,0,1,,,,
3.42,-9.606909796,0,1,,,,
3.43,-10.09820283,0,1,,,,
3.44,-10.58878356,0,1,,,,
3.45,-11.07126108,0,1,,,,
3.46,-11.53710607,0,1,,,,
3.47,-11.9767745,0,1,,,,
3.48,-12.37993756,0,1,,,,
3.49,-12.73582809,0,1,,,,
3.5,-13.03370165,0,1,,,,
3.51,-13.26339359,0,1,,,,
3.52,-13.41593472,0,1,,,,
3.53,-13.48417042,0,1,,,,
3.54,-13.46331611,0,1,,,,
3.55,-13.35138019,0,1,,,,
3.56,-13.14939597,0,1,,,,
3.57,-12.86142711,0,1,,,,
3.58,-12.49434123,0,1,,,,
3.59,-12.05737906,0,1,,,,
3.6,-11.56157257,0,1,,,,
3.61,-11.01908169,0,1,,,,
3.62,-10.44252153,0,1,,,,
3.63,-9.844343275,0,1,,,,
3.64,-9.236314443,0,1,,,,
3.65,-8.629124519,0,1,,,,
3.66,-8.03212265,0,1,,,,
3.67,-7.453179198,0,1,,,,
3.68,-6.8986531,0,1,,,,
3.69,-6.373442128,0,1,,,,
3.7,-5.881092426,0,1,,,,
3.71,-5.423945627,0,1,,,,
3.72,-5.003305353,0,1,,,,
3.73,-4.61960898,0,1,,,,
3.74,-4.272594407,0,1,,,,
3.75,-3.961455061,0,1,,,,
3.76,-3.684979132,0,1,,,,
3.77,-3.441671154,0,1,,,,
3.78,-3.229855595,0,1,,,,
3.79,-3.047763143,0,1,,,,
3.8,-2.893601008,0,1,,,,
3.81,-2.76560893,0,1,,,,
3.82,-2.662102728,0,1,,,,
3.83,-2.581507203,0,1,,,,
3.84,-2.52238016,0,1,,,,
3.85,-2.483429138,0,1,,,,
3.86,-2.463522285,0,1,,,,
3.87,-2.46169463,0,1,,,,
3.88,-2.477150796,0,1,,,,
3.89,-2.509265072,0,1,,,,
3.9,-2.557579529,0,1,,,,
3.91,-2.621800769,0,1,,,,
3.92,-2.701795707,0,1,,,,
3.93,-2.797586679,0,1,,,,
3.94,-2.909346017,0,1,,,,
3.95,-3.037390134,0,1,,,,
3.96,-3.182172991,0,1,,,,
3.97,-3.344278745,0,1,,,,
3.98,-3.524413182,0,1,,,,
3.99,-3.723393417,0,1,,,,
4,-3.94213515,0,1,,,,
4.01,-4.181636594,0,1,,,,
4.02,-4.44295792,0,1,,,,
4.03,-4.727194886,0,1,,,,
4.04,-5.035444966,0,1,,,,
4.05,-5.368764094,0,1,,,,
4.06,-5.728111819,0,1,,,,
4.07,-6.114282491,0,1,,,,
4.08,-6.52782,0,1,,,,
4.09,-6.96891371,0,1,,,,
4.1,-7.43727371,0,1,,,,
4.11,-7.931984457,0,1,,,,
4.12,-8.451337625,0,1,,,,
4.13,-8.992647588,0,1,,,,
4.14,-9.552056806,0,1,,,,
4.15,-10.12434346,0,1,,,,
4.16,-10.70274995,0,1,,,,
4.17,-11.27885775,0,1,,,,
4.18,-11.84254081,0,1,,,,
4.19,-12.38203417,0,1,,,,
4.2,-12.88415462,0,1,,,,
4.21,-13.33470329,0,1,,,,
4.22,-13.71906384,0,1,,,,
4.23,-14.0229836,0,1,,,,
4.24,-14.23349092,0,1,,,,
4.25,-14.33986578,0,1,,,,
4.26,-14.33455145,0,1,,,,
4.27,-14.21388297,0,1,,,,
4.28,-13.97852019,0,1,,,,
4.29,-13.6335116,0,1,,,,
4.3,-13.18797146,0,1,,,,
4.31,-12.65441508,0,1,,,,
4.32,-12.04784807,0,1,,,,
4.33,-11.38473465,0,1,,,,
4.34,-10.68197172,0,1,,,,
4.35,-9.955974539,0,1,,,,
4.36,-9.221944676,0,1,,,,
4.37,-8.493352245,0,1,,,,
4.38,-7.781631169,0,1,,,,
4.39,-7.096062367,0,1,,,,
4.4,-6.443806826,0,1,,,,
4.41,-5.830046682,0,1,,,,
4.42,-5.258195087,0,1,,,,
4.43,-4.730141878,0,1,,,,
4.44,-4.246509665,0,1,,,,
4.45,-3.806902402,0,1,,,,
4.46,-3.410134916,0,1,,,,
4.47,-3.054436959,0,1,,,,
4.48,-2.737629067,0,1,,,,
4.49,-2.457270133,0,1,,,,
4.5,-2.210778186,0,1,,,,
4.51,-1.99552687,0,1,,,,
4.52,-1.808920509,0,1,,,,
4.53,-1.648450828,0,1,,,,
4.54,-1.511738241,0,1,,,,
4.55,-1.396560449,0,1,,,,
4.56,-1.300870798,0,1,,,,
4.57,-1.222808545,0,1,,,,
4.58,-1.160702866,0,1,,,,
4.59,-1.113072198,0,1,,,,
4.6,-1.078620185,0,1,,,,
4.61,-1.056229324,0,1,,,,
4.62,-1.044953171,0,1,,,,
4.63,-1.044007796,0,1,,,,
4.64,-1.05276304,0,1,,,,
4.65,-1.070733984,0,1,,,,
4.66,-1.097572964,0,1,,,,
4.67,-1.133062349,0,1,,,,
4.68,-1.177108249,0,1,,,,
4.69,-1.229735279,0,1,,,,
4.7,-1.291082415,0,1,,,,
4.71,-1.361399997,0,1,,,,
4.72,-1.441047863,0,1,,,,
4.73,-1.530494583,0,1,,,,
4.74,-1.63031774,0,1,,,,
4.75,-1.741205178,0,1,,,,
4.76,-1.863957087,0,1,,,,
4.77,-1.999488785,0,1,,,,
4.78,-2.148833958,0,1,,,,
4.79,-2.313148115,0,1,,,,
4.8,-2.493711841,0,1,,,,
4.81,-2.691933396,0,1,,,,
4.82,-2.909349964,0,1,,,,
4.83,-3.147626723,0,1,,,,
4.84,-3.408552577,0,1,,,,
4.85,-3.694031086,0,1,,,,
4.86,-4.006064682,0,1,,,,
4.87,-4.34672975,0,1,,,,
4.88,-4.718139491,0,1,,,,
4.89,-5.122390782,0,1,,,,
4.9,-5.56149042,0,1,,,,
4.91,-6.037255331,0,1,,,,
4.92,-6.551180591,0,1,,,,
4.93,-7.104268736,0,1,,,,
4.94,-7.696814024,0,1,,,,
4.95,-8.328136663,0,1,,,,
4.96,-8.996265149,0,1,,,,
4.97,-9.697570472,0,1,,,,
4.98,-10.42636517,0,1,,,,
4.99,-11.17449347,0,1,,,,
5,-11.9309564,0,1,,,,
5.01,-12.68163643,0,1,,,,
5.02,-13.40920656,0,1,,,,
5.03,-14.09332276,0,1,,,,
5.04,-14.71119713,0,1,,,,
5.05,-15.23862168,0,1,,,,
5.06,-15.65145229,0,1,,,,
5.07,-15.92746911,0,1,,,,
5.08,-16.04842031,0,1,,,,
5.09,-16.0019594,0,1,,,,
5.1,-15.783143,0,1,,,,
5.11,-15.39519489,0,1,,,,
5.12,-14.84936767,0,1,,,,
5.13,-14.16391427,0,1,,,,
5.14,-13.36236051,0,1,,,,
5.15,-12.47139125,0,1,,,,
5.16,-11.51869402,0,1,,,,
5.17,-10.53105177,0,1,,,,
5.18,-9.532871327,0,1,,,,
5.19,-8.545218695,0,1,,,,
5.2,-7.585337007,0,1,,,,
5.21,-6.666562939,0,1,,,,
5.22,-5.798532991,0,1,,,,
5.23,-4.987572674,0,1,,,,
5.24,-4.237178593,0,1,,,,
5.25,-3.548526122,0,1,,,,
5.26,-2.9209575,0,1,,,,
5.27,-2.352423681,0,1,,,,
5.28,-1.83986709,0,1,,,,
5.29,-1.379541806,0,1,,,,
5.3,-0.96727356,0,1,,,,
5.31,-0.598665118,0,1,,,,
5.32,-0.269254054,0,1,,,,
5.33,0.025369791,1,0,,,,
5.34,0.289480183,1,0,,,,
5.35,0.527157432,1,0,,,,
5.36,0.742252882,1,0,,,,
5.37,0.938370291,1,0,,,,
5.38,1.118860193,1,0,,,,
5.39,1.286824004,1,0,,,,
5.4,1.445125281,1,0,,,,
5.41,1.596405988,1,0,,,,
5.42,1.743106105,1,0,,,,
5.43,1.887485253,1,0,,,,
5.44,2.031645267,1,0,,,,
5.45,2.17755293,1,0,,,,
5.46,2.327062211,1,0,,,,
5.47,2.481935497,1,0,,,,
5.48,2.643863405,1,0,,,,
5.49,2.814482789,1,0,,,,
5.5,2.995392587,1,0,,,,
5.51,3.188167118,1,0,,,,
5.52,3.394366384,1,0,,,,
5.53,3.61554284,1,0,,,,
5.54,3.853243955,1,0,,,,
5.55,4.109009731,1,0,,,,
5.56,4.384364125,1,0,,,,
5.57,4.680799085,1,0,,,,
5.58,4.999749658,1,0,,,,
5.59,5.342558297,1,0,,,,
5.6,5.710426287,1,0,,,,
5.61,6.104349943,1,0,,,,
5.62,6.525039161,1,0,,,,
5.63,6.972816015,1,0,,,,
5.64,7.447491585,1,0,,,,
5.65,7.948220179,1,0,,,,
5.66,8.473331886,1,0,,,,
5.67,9.020147127,1,0,,,,
5.68,9.584780799,1,0,,,,
5.69,10.16194885,1,0,,,,
5.7,10.74479653,1,0,,,,
5.71,11.3247748,1,0,,,,
5.72,11.8915978,1,0,,,,
5.73,12.43331931,1,0,,,,
5.74,12.93656538,1,0,,,,
5.75,13.38695357,1,0,,,,
5.76,13.76971139,1,0,,,,
5.77,14.07047975,1,0,,,,
5.78,14.27625138,1,0,,,,
5.79,14.37635788,1,0,,,,
5.8,14.36338915,1,0,,,,
5.81,14.23391828,1,0,,,,
5.82,13.98891907,1,0,,,,
5.83,13.6338039,1,0,,,,
5.84,13.1780687,1,0,,,,
5.85,12.63459498,1,0,,,,
5.86,12.01871002,1,0,,,,
5.87,11.34713422,1,0,,,,
5.88,10.6369441,1,0,,,,
5.89,9.904656529,1,0,,,,
5.9,9.165503061,1,0,,,,
5.91,8.432923745,1,0,,,,
5.92,7.718276472,1,0,,,,
5.93,7.030734511,1,0,,,,
5.94,6.377332634,1,0,,,,
5.95,5.763119057,1,0,,,,
5.96,5.191373675,1,0,,,,
5.97,4.66385967,1,0,,,,
5.98,4.181083414,1,0,,,,
5.99,3.742545146,1,0,,,,
6,3.346969289,1,0,,,,
6.01,2.992508361,1,0,,,,
6.02,2.676918077,1,0,,,,
6.03,2.397703771,1,0,,,,
6.04,2.152239838,1,0,,,,
6.05,1.937864799,1,0,,,,
6.06,1.751954976,1,0,,,,
6.07,1.591979884,1,0,,,,
6.08,1.455542309,1,0,,,,
6.09,1.340405801,1,0,,,,
6.1,1.244512063,1,0,,,,
6.11,1.165990353,1,0,,,,
6.12,1.10316076,1,0,,,,
6.13,1.054532887,1,0,,,,
6.14,1.018801253,1,0,,,,
6.15,0.994838454,1,0,,,,
6.16,0.981686953,1,0,,,,
6.17,0.978550169,1,0,,,,
6.18,0.984783413,1,0,,,,
6.19,0.999885068,1,0,,,,
6.2,1.023488337,1,0,,,,
6.21,1.055353775,1,0,,,,
6.22,1.09536277,1,0,,,,
6.23,1.143512081,1,0,,,,
6.24,1.199909492,1,0,,,,
6.25,1.264770618,1,0,,,,
6.26,1.338416858,1,0,,,,
6.27,1.421274478,1,0,,,,
6.28,1.513874782,1,0,,,,
6.29,1.616855292,1,0,,,,
6.3,1.730961861,1,0,,,,
6.31,1.857051579,1,0,,,,
6.32,1.996096318,1,0,,,,
6.33,2.14918668,1,0,,,,
6.34,2.317536066,1,0,,,,
6.35,2.502484465,1,0,,,,
6.36,2.705501438,1,0,,,,
6.37,2.928187593,1,0,,,,
6.38,3.172273641,1,0,,,,
6.39,3.439615804,1,0,,,,
6.4,3.732185993,1,0,,,,
6.41,4.052054716,1,0,,,,
6.42,4.401364073,1,0,,,,
6.43,4.782287566,1,0,,,,
6.44,5.19697261,1,0,,,,
6.45,5.647460803,1,0,,,,
6.46,6.135580144,1,0,,,,
6.47,6.662802662,1,0,,,,
6.48,7.230060533,1,0,,,,
6.49,7.837514189,1,0,,,,
6.5,8.484267503,1,0,,,,
6.51,9.168028855,1,0,,,,
6.52,9.884723366,1,0,,,,
6.53,10.62807205,1,0,,,,
6.54,11.38916852,1,0,,,,
6.55,12.15610326,1,0,,,,
6.56,12.91370772,1,0,,,,
6.57,13.64351137,1,0,,,,
6.58,14.32401702,1,0,,,,
6.59,14.93139357,1,0,,,,
6.6,15.44064885,1,0,,,,
6.61,15.82727351,1,0,,,,
6.62,16.06924198,1,0,,,,
6.63,16.14914031,1,0,,,,
6.64,16.05609853,1,0,,,,
6.65,15.78717814,1,0,,,,
6.66,15.34793098,1,0,,,,
6.67,14.75199834,1,0,,,,
6.68,14.01981669,1,0,,,,
6.69,13.17667436,1,0,,,,
6.7,12.25046732,1,0,,,,
6.71,11.26950811,1,0,,,,
6.72,10.26066583,1,0,,,,
6.73,9.247996489,1,0,,,,
6.74,8.25190432,1,0,,,,
6.75,7.288784321,1,0,,,,
6.76,6.371045785,1,0,,,,
6.77,5.507400525,1,0,,,,
6.78,4.70330809,1,0,,,,
6.79,3.961491178,1,0,,,,
6.8,3.282458858,1,0,,,,
6.81,2.664997539,1,0,,,,
6.82,2.106607482,1,0,,,,
6.83,1.603875465,1,0,,,,
6.84,1.152782641,1,0,,,,
6.85,0.748951652,1,0,,,,
6.86,0.387839602,1,0,,,,
6.87,0.064884463,1,0,,,,
6.88,-0.224387496,0,1,,,,
6.89,-0.484286228,0,1,,,,
6.9,-0.718908132,0,1,,,,
6.91,-0.932106579,0,1,,,,
6.92,-1.127478214,0,1,,,,
6.93,-1.308361255,0,1,,,,
6.94,-1.477842705,0,1,,,,
6.95,-1.638771979,0,1,,,,
6.96,-1.793778937,0,1,,,,
6.97,-1.945294725,0,1,,,,
6.98,-2.095574177,0,1,,,,
6.99,-2.246718764,0,1,,,,
7,-2.400699336,0,1,,,,
7.01,-2.559378009,0,1,,,,
7.02,-2.724528699,0,1,,,,
7.03,-2.897855854,0,1,,,,
7.04,-3.081010965,0,1,,,,
7.05,-3.275606433,0,1,,,,
7.06,-3.483226318,0,1,,,,
7.07,-3.705433411,0,1,,,,
7.08,-3.943771957,0,1,,,,
7.09,-4.199765194,0,1,,,,
7.1,-4.474906676,0,1,,,,
7.11,-4.770644154,0,1,,,,
7.12,-5.088354499,0,1,,,,
7.13,-5.429307937,0,1,,,,
7.14,-5.794619631,0,1,,,,
7.15,-6.185186452,0,1,,,,
7.16,-6.601606782,0,1,,,,
7.17,-7.044081371,0,1,,,,
7.18,-7.512293793,0,1,,,,
7.19,-8.005270155,0,1,,,,
7.2,-8.521219459,0,1,,,,
7.21,-9.05735875,0,1,,,,
7.22,-9.609730971,0,1,,,,
7.23,-10.17302841,0,1,,,,
7.24,-10.74044054,0,1,,,,
7.25,-11.30355155,0,1,,,,
7.26,-11.85231843,0,1,,,,
7.27,-12.37516414,0,1,,,,
7.28,-12.85921924,0,1,,,,
7.29,-13.29073742,0,1,,,,
7.3,-13.65569349,0,1,,,,
7.31,-13.94054699,0,1,,,,
7.32,-14.13312223,0,1,,,,
7.33,-14.22352288,0,1,,,,
7.34,-14.2049744,0,1,,,,
7.35,-14.07447922,0,1,,,,
7.36,-13.83318453,0,1,,,,
7.37,-13.48639979,0,1,,,,
7.38,-13.04325481,0,1,,,,
7.39,-12.51604532,0,1,,,,
7.4,-11.9193586,0,1,,,,
7.41,-11.26909587,0,1,,,,
7.42,-10.58150825,0,1,,,,
7.43,-9.872342249,0,1,,,,
7.44,-9.156158178,0,1,,,,
