t,x,pos_flag,neg_flag
89.58000000000892,-2.5658054110267754,0,1
89.59000000000893,-2.65827298621233,0,1
89.60000000000893,-2.766220286105522,0,1
89.61000000000894,-2.8899660594480356,0,1
89.62000000000894,-3.029968528716388,0,1
89.63000000000895,-3.186818932112865,0,1
89.64000000000895,-3.3612341566355437,0,1
89.65000000000896,-3.554047978263907,0,1
89.66000000000896,-3.76620025954328,0,1
89.67000000000897,-3.9987232649117344,0,1
89.68000000000897,-4.252724036033877,0,1
89.69000000000898,-4.529361521203749,0,1
89.70000000000898,-4.829816876164798,0,1
89.71000000000899,-5.155255056118773,0,1
89.720000000009,-5.506775517477837,0,1
89.730000000009,-5.8853495747222,0,1
89.740000000009,-6.291741765050547,0,1
89.75000000000901,-6.726412542415938,0,1
89.76000000000901,-7.189399871045375,0,1
89.77000000000902,-7.680177978808982,0,1
89.78000000000903,-8.197492871521828,0,1
89.79000000000903,-8.739176447063963,0,1
89.80000000000904,-9.301944438886945,0,1
89.81000000000904,-9.881188165987915,0,1
89.82000000000905,-10.470776217397765,0,1
89.83000000000905,-11.062889486767915,0,1
89.84000000000906,-11.64792062098633,0,1
89.85000000000906,-12.21447548247579,0,1
89.86000000000907,-12.749517390870768,0,1
89.87000000000907,-13.238691830526172,0,1
89.88000000000908,-13.666857071992734,0,1
89.89000000000908,-14.018822887290561,0,1
89.90000000000909,-14.280265852784478,0,1
89.91000000000909,-14.43875002485481,0,1
89.9200000000091,-14.48474454966596,0,1
89.9300000000091,-14.412506182062133,0,1
89.9400000000091,-14.22069507525456,0,1
89.95000000000911,-13.912621604955833,0,1
89.96000000000912,-13.496076769695065,0,1
89.97000000000912,-12.982766423177177,0,1
89.98000000000913,-12.387432899310413,0,1
89.99000000000913,-11.726790595767202,0,1
90.00000000000914,-11.01841605959511,0,1
90.01000000000914,-10.279718811036123,0,1
90.02000000000915,-9.527084985866146,0,1
90.03000000000915,-8.775243664965652,0,1
90.04000000000916,-8.036866189281492,0,1
90.05000000000916,-7.322378684549385,0,1
90.06000000000917,-6.639949889558334,0,1
90.07000000000917,-5.995609226670883,0,1
90.08000000000918,-5.3934510725859885,0,1
90.09000000000918,-4.835887149784544,0,1
90.10000000000919,-4.323917087713683,0,1
90.1100000000092,-3.8573955371149964,0,1
90.1200000000092,-3.4352816192742512,0,1
90.1300000000092,-3.0558624557412486,0,1
90.14000000000921,-2.7169469782919498,0,1
90.15000000000921,-2.4160293216615685,0,1
90.16000000000922,-2.150423107573524,0,1
90.17000000000922,-1.9173691056752933,0,1
90.18000000000923,-1.7141193432808843,0,1
90.19000000000923,-1.5380009234297165,0,1
90.20000000000924,-1.3864627447114182,0,1
90.21000000000925,-1.2571081005440439,0,1
90.22000000000925,-1.1477158414962283,0,1
90.23000000000926,-1.056252458835249,0,1
90.24000000000926,-0.9808771204227326,0,1
90.25000000000927,-0.919941379082275,0,1
90.26000000000927,-0.8719849883702046,0,1
90.27000000000928,-0.8357290058555926,0,1
90.28000000000928,-0.8100671408500297,0,1
90.29000000000929,-0.7940561113114164,0,1
90.30000000000929,-0.7869056114988946,0,1
90.3100000000093,-0.787968355365572,0,1
90.3200000000093,-0.7967305478409505,0,1
90.3300000000093,-0.8128030442036303,0,1
90.34000000000931,-0.8359133838670935,0,1
90.35000000000932,-0.8658988264284598,0,1
90.36000000000932,-0.9027004722753025,0,1
90.37000000000933,-0.9463585151184225,0,1
90.38000000000933,-0.9970086474189724,0,1
90.39000000000934,-1.0548796198759147,0,1
90.40000000000934,-1.1202919411386085,0,1
90.41000000000935,-1.193657692001113,0,1
90.42000000000935,-1.2754814178392357,0,1
90.43000000000936,-1.3663620522422362,0,1
90.44000000000936,-1.4669958118060897,0,1
90.45000000000937,-1.5781799847858022,0,1
90.46000000000937,-1.7008175122613665,0,1
90.47000000000938,-1.8359222266223443,0,1
90.48000000000938,-1.9846245647444725,0,1
90.49000000000939,-2.1481775074646765,0,1
90.5000000000094,-2.327962406852101,0,1
90.5100000000094,-2.5254942407566223,0,1
90.5200000000094,-2.7424256707510772,0,1
90.53000000000941,-2.980549063270532,0,1
90.54000000000941,-3.241795350580204,0,1
90.55000000000942,-3.5282282420792193,0,1
90.56000000000942,-3.842031829777393,0,1
90.57000000000943,-4.185489047151854,0,1
90.58000000000943,-4.56094772411091,0,1
90.59000000000944,-4.970770128132401,0,1
90.60000000000944,-5.417260908159247,0,1
90.61000000000945,-5.902567314647818,0,1
90.62000000000945,-6.4285445672950985,0,1
90.63000000000946,-6.996578486343574,0,1
90.64000000000946,-7.607357336900941,0,1
90.65000000000947,-8.260585789512886,0,1
90.66000000000948,-8.954636737114871,0,1
90.67000000000948,-9.686142431861557,0,1
90.68000000000949,-10.449536182103305,0,1
90.69000000000949,-11.236570768523476,0,1
90.7000000000095,-12.035860305192982,0,1
90.7100000000095,-12.832517567570124,0,1
90.7200000000095,-13.60798535449174,0,1
90.73000000000951,-14.34018108321249,0,1
90.74000000000952,-15.00407734490203,0,1
90.75000000000952,-15.572813962943288,0,1
90.76000000000953,-16.019367899353693,0,1
90.77000000000953,-16.31869500628769,0,1
90.78000000000954,-16.45011944128525,0,1
90.79000000000954,-16.399621287466836,0,1
90.80000000000955,-16.161611825417907,0,1
90.81000000000955,-15.739830888437252,0,1
90.82000000000956,-15.147158428615374,0,1
90.83000000000956,-14.404361575468167,0,1
90.84000000000957,-13.53802352356393,0,1
